154,-69400,-77.91,49.99,363.782,161.937,-0.01,46.982
155,-69200,-76.857,49.99,363.78,161.917,-0.01,46.98
156,-69000,-75.453,49.99,363.783,161.917,-0.01,46.983
157,-68800,-73.394,49.99,363.789,161.921,-0.01,46.989
158,-68600,-71.179,49.99,363.793,161.928,-0.01,46.993
159,-68400,-68.395,49.99,363.781,161.933,-0.01,46.981
160,-68200,-65.368,49.99,363.789,161.948,-0.01,46.989
161,-68000,-62.116,49.99,363.78,161.943,-0.01,46.98
162,-67800,-57.725,49.99,363.779,161.933,-0.01,46.979
163,-67600,-54.285,49.99,363.803,161.95,-0.01,47.003
164,-67400,-49.808,49.99,363.806,161.945,-0.01,47.006
165,-67200,-45.23,49.99,363.796,161.94,-0.01,46.996
166,-67000,-40.496,49.99,363.808,161.957,-0.01,47.008
167,-66800,-35.668,49.99,363.807,161.958,-0.01,47.007
168,-66600,-30.333,49.99,363.804,161.951,-0.01,47.004
169,-66400,-24.694,49.99,363.799,161.965,-0.01,46.999
170,-66200,-19,49.99,363.804,161.967,-0.01,47.004
171,-66000,-13.493,49.99,363.807,161.971,-0.01,47.007
172,-65800,-7.831,49.99,363.806,161.97,-0.01,47.006
173,-65600,-2.472,49.99,363.816,161.983,-0.01,47.016
174,-65400,2.675,49.99,363.791,161.985,-0.01,46.991
175,-65200,7.495,49.99,363.803,161.992,-0.01,47.003
176,-65000,11.949,49.99,363.815,161.989,-0.01,47.015
177,-64800,16.332,49.99,363.809,161.989,-0.01,47.009
178,-64600,20.965,49.99,363.796,161.993,-0.01,46.996
179,-64400,24.912,49.99,363.791,161.991,-0.01,46.991
180,-64200,29.576,49.99,363.738,161.982,-0.01,46.938
181,-64000,34.154,49.99,363.735,161.97,-0.01,46.935
182,-63800,38.241,49.99,363.733,161.964,-0.01,46.933
183,-63600,41.884,49.99,363.743,161.964,-0.01,46.943
184,-63400,45.433,49.99,363.766,161.971,-0.01,46.966
185,-63200,49.075,49.99,363.769,161.956,-0.01,46.969
186,-63000,52.764,49.99,363.771,161.952,-0.01,46.971
187,-62800,56.391,49.99,363.775,161.941,-0.01,46.975
188,-62600,59.488,49.99,363.777,161.95,-0.01,46.977
189,-62400,62.654,49.99,363.763,161.959,-0.01,46.963
190,-62200,65.727,49.99,363.744,161.961,-0.01,46.944
191,-62000,68.449,49.99,363.741,161.958,-0.01,46.941
192,-61800,70.875,49.99,363.736,161.971,-0.01,46.936
193,-61600,72.856,49.99,363.744,161.963,-0.01,46.944
194,-61400,74.603,49.99,363.755,161.973,-0.01,46.955
195,-61200,75.812,49.99,363.756,161.982,-0.01,46.956
196,-61000,77.06,49.99,363.772,162.007,-0.01,46.972
197,-60800,78.464,49.99,363.77,161.997,-0.01,46.97
198,-60600,79.564,49.99,363.781,162.007,-0.01,46.981
199,-60400,80.429,49.99,363.786,161.99,-0.01,46.986
200,-60200,80.734,49.99,363.769,161.984,-0.01,46.969
201,-60000,80.351,49.99,363.781,161.973,-0.01,46.981
202,-59800,79.322,49.99,363.778,161.975,-0.01,46.978
203,-59600,78.667,49.99,363.779,161.977,-0.01,46.979
204,-59400,78.027,49.99,363.781,161.971,-0.01,46.981
205,-59200,76.912,49.99,363.787,161.976,-0.01,46.987
206,-59000,75.5,49.99,363.784,161.97,-0.01,46.984
207,-58800,73.457,49.99,363.78,161.97,-0.01,46.98
208,-58600,71.148,49.99,363.789,161.98,-0.01,46.989
209,-58400,68.418,49.99,363.785,161.958,-0.01,46.985
210,-58200,65.517,49.99,363.79,161.972,-0.01,46.99
211,-58000,62.241,49.99,363.78,161.973,-0.01,46.98
212,-57800,57.779,49.99,363.786,161.981,-0.01,46.986
213,-57600,54.519,49.99,363.778,161.996,-0.01,46.978
214,-57400,49.894,49.99,363.771,162.011,-0.01,46.971
215,-57200,45.3,49.99,363.781,162.016,-0.01,46.981
216,-57000,40.581,49.99,363.786,162.035,-0.01,46.986
217,-56800,35.722,49.99,363.778,162.057,-0.01,46.978
218,-56600,30.442,49.99,363.779,162.043,-0.01,46.979
219,-56400,24.889,49.99,363.786,162.054,-0.01,46.986
220,-56200,19.078,49.99,363.796,162.063,-0.01,46.996
221,-56000,13.61,49.99,363.778,162.056,-0.01,46.978
222,-55800,8.01,49.99,363.779,162.069,-0.01,46.979
223,-55600,2.691,49.99,363.767,162.076,-0.01,46.967
224,-55400,-2.449,49.99,363.777,162.09,-0.01,46.977
225,-55200,-7.363,49.99,363.792,162.089,-0.01,46.992
226,-55000,-11.879,49.99,363.805,162.078,-0.01,47.005
227,-54800,-16.2,49.99,363.799,162.085,-0.01,46.999
228,-54600,-20.739,49.99,363.786,162.08,-0.01,46.986
229,-54400,-24.748,49.99,363.78,162.085,-0.01,46.98
230,-54200,-29.56,49.99,363.739,162.07,-0.01,46.939
231,-54000,-34.193,49.99,363.743,162.068,-0.01,46.943
232,-53800,-38.218,49.99,363.744,162.063,-0.01,46.944
233,-53600,-41.79,49.99,363.748,162.078,-0.01,46.948
234,-53400,-45.394,49.99,363.756,162.066,-0.01,46.956
235,-53200,-49.044,49.99,363.776,162.082,-0.01,46.976
236,-53000,-52.647,49.99,363.782,162.078,-0.01,46.982
237,-52800,-56.266,49.99,363.782,162.088,-0.01,46.982
238,-52600,-59.339,49.99,363.788,162.109,-0.01,46.988
239,-52400,-62.529,49.99,363.779,162.131,-0.01,46.979
240,-52200,-65.602,49.99,363.777,162.149,-0.01,46.977
241,-52000,-68.293,49.99,363.788,162.141,-0.01,46.988
242,-51800,-70.696,49.99,363.784,162.146,-0.01,46.984
243,-51600,-72.755,49.99,363.779,162.151,-0.01,46.979
244,-51400,-74.533,49.99,363.787,162.159,-0.01,46.987
245,-51200,-75.757,49.99,363.771,162.166,-0.01,46.971
246,-51000,-76.92,49.99,363.769,162.189,-0.01,46.969
247,-50800,-78.238,49.99,363.756,162.186,-0.01,46.956
248,-50600,-79.345,49.99,363.765,162.181,-0.01,46.965
249,-50400,-80.39,49.99,363.768,162.184,-0.01,46.968
250,-50200,-80.695,49.99,363.769,162.181,-0.01,46.969
251,-50000,-80.25,49.99,363.777,162.17,-0.01,46.977
252,-49800,-79.291,49.99,363.785,162.164,-0.01,46.985
253,-49600,-78.675,49.99,363.788,162.166,-0.01,46.988
254,-49400,-77.949,49.99,363.803,162.16,-0.01,47.003
255,-49200,-76.92,49.99,363.801,162.158,-0.01,47.001
256,-49000,-75.484,49.99,363.799,162.149,-0.01,46.999
257,-48800,-73.441,49.99,363.807,162.142,-0.01,47.007
258,-48600,-71.187,49.99,363.815,162.136,-0.01,47.015
259,-48400,-68.465,49.99,363.827,162.143,-0.01,47.027
260,-48200,-65.454,49.99,363.813,162.145,-0.01,47.013
261,-48000,-62.249,49.99,363.821,162.155,-0.01,47.021
262,-47800,-57.756,49.99,363.814,162.157,-0.01,47.014
263,-47600,-54.418,49.99,363.794,162.16,-0.01,46.994
264,-47400,-49.878,49.99,363.801,162.167,-0.01,47.001
265,-47200,-45.284,49.99,363.803,162.175,-0.01,47.003
266,-47000,-40.636,49.99,363.793,162.176,-0.01,46.993
267,-46800,-35.824,49.99,363.794,162.164,-0.01,46.994
268,-46600,-30.535,49.99,363.792,162.172,-0.01,46.992
269,-46400,-24.943,49.99,363.793,162.168,-0.01,46.993
270,-46200,-19.249,49.99,363.791,162.173,-0.01,46.991
271,-46000,-13.735,49.99,363.777,162.162,-0.01,46.977
272,-45800,-8.112,49.99,363.786,162.151,-0.01,46.986
273,-45600,-2.691,49.99,363.783,162.136,-0.01,46.983
274,-45400,2.55,49.99,363.806,162.128,-0.01,47.006
275,-45200,7.355,49.99,363.806,162.107,-0.01,47.006
276,-45000,11.848,49.99,363.805,162.1,-0.01,47.005
277,-44800,16.278,49.99,363.817,162.11,-0.01,47.017
278,-44600,20.895,49.99,363.834,162.113,-0.01,47.034
